student_id,problem_id,correct,skill_ids
17,473,1,"[90, 4, 80, 57]"
63,116,1,"[30, 98, 40, 67]"
253,188,1,"[83, 80, 45]"
465,57,0,"[36, 20]"
376,251,1,[79]
804,384,0,[9]
981,407,1,"[81, 96, 92, 94]"
520,150,1,"[11, 19, 69, 7]"
837,452,1,"[4, 53]"
90,162,1,"[37, 2, 35, 21]"
720,120,1,"[60, 77, 6, 67]"
804,70,1,"[18, 46]"
796,412,1,"[79, 5, 7, 24]"
630,351,1,"[88, 73, 40, 57]"
861,99,1,[59]
175,167,1,"[2, 8]"
76,298,0,"[57, 59, 81, 48]"
613,151,1,"[4, 61]"
926,326,0,"[31, 26, 84, 23]"
663,464,1,"[66, 15]"
400,2,1,"[24, 71, 3]"
782,152,1,"[44, 55, 34, 52]"
970,401,1,"[48, 93]"
71,365,0,[82]
180,65,1,"[94, 80, 1, 58]"
124,326,0,[28]
381,69,0,"[21, 74]"
293,121,1,[18]
797,109,1,"[85, 17, 93]"
195,316,1,[83]
911,247,1,[4]
228,434,1,"[10, 87, 57, 17]"
431,93,1,"[92, 55, 21, 55]"
942,268,1,[65]
436,103,1,"[15, 43, 71]"
787,431,1,"[13, 8, 74, 15]"
461,451,0,[35]
618,112,1,"[99, 80, 13, 92]"
21,321,1,"[16, 64]"
64,411,1,"[96, 53, 1, 16]"
165,304,0,"[22, 85, 0, 11]"
27,344,1,[77]
311,62,0,"[11, 56]"
285,300,0,"[17, 82]"
660,403,0,"[14, 38]"
281,443,1,"[72, 68]"
838,136,1,[47]
831,55,0,[87]
164,108,0,"[18, 51, 11, 71]"
898,303,0,"[54, 83, 92, 33]"
918,258,1,"[64, 74]"
224,253,1,"[34, 31, 50]"
784,222,1,"[79, 5]"
146,478,0,[39]
965,369,0,"[47, 71]"
950,167,1,"[95, 25, 81, 36]"
868,429,1,"[11, 37, 97, 67]"
30,160,1,"[60, 23, 77, 16]"
45,449,1,"[94, 3, 49]"
787,166,1,"[97, 2, 7, 11]"
471,205,1,"[65, 52, 92]"
34,267,1,"[32, 17, 57]"
653,138,1,"[77, 92]"
427,368,0,[14]
830,443,0,"[44, 67, 99]"
886,346,0,[66]
221,248,0,"[61, 83, 43, 19]"
868,55,1,"[38, 0, 66]"
534,404,0,"[72, 53, 19]"
692,209,0,"[8, 94]"
948,17,1,"[27, 63]"
367,68,1,"[39, 1, 2]"
932,133,0,"[80, 98]"
841,188,0,"[46, 93, 53, 57]"
743,407,1,"[50, 77]"
915,430,1,"[26, 76, 54, 83]"
550,308,0,[48]
582,138,0,"[9, 6, 16, 21]"
116,174,1,"[43, 10, 41]"
239,412,1,"[59, 85, 61]"
335,97,1,"[53, 81, 89]"
441,171,1,"[93, 12, 67, 26]"
148,154,0,"[39, 73, 91]"
9,183,1,[74]
288,242,1,"[99, 82, 9, 14]"
388,304,0,[44]
50,285,1,[81]
850,27,0,"[29, 77, 29]"
517,402,1,"[26, 48]"
916,360,0,[63]
855,60,0,[62]
638,202,1,"[40, 80, 29, 81]"
587,250,0,"[91, 36, 29]"
677,362,0,"[84, 83]"
278,69,0,"[99, 99]"
954,458,1,[87]
836,370,1,[6]
989,21,1,"[85, 85, 62, 62]"
300,152,1,"[29, 97, 92, 9]"
802,102,1,[48]
589,387,1,[38]
810,488,0,"[9, 8]"
649,95,1,"[95, 4, 34, 10]"
618,446,0,"[79, 90]"
607,361,0,"[19, 50, 0, 89]"
135,229,1,"[10, 60]"
580,125,1,"[38, 47, 81]"
147,258,0,"[27, 88, 86, 74]"
490,322,1,[79]
478,487,1,"[86, 69, 61, 87]"
159,369,0,"[69, 9]"
384,426,1,"[86, 4]"
163,236,0,"[58, 8, 38, 91]"
441,162,0,"[88, 37]"
853,42,1,"[23, 63, 42]"
189,276,0,"[15, 65]"
415,353,1,"[68, 45]"
339,68,0,[59]
607,173,0,"[17, 89]"
181,492,1,"[40, 35, 84, 65]"
288,331,1,"[96, 22]"
834,125,1,"[94, 3, 40]"
187,170,1,"[52, 73, 95]"
884,47,0,"[48, 26, 52, 48]"
138,261,1,"[0, 89, 45]"
130,217,1,"[76, 98]"
194,305,1,"[65, 21, 38]"
316,124,1,"[43, 1, 74, 58]"
984,293,0,[89]
785,162,1,"[89, 80, 66, 13]"
864,201,0,"[50, 99, 27, 91]"
144,454,0,[51]
16,402,1,"[24, 56, 8, 10]"
302,462,1,[44]
423,275,1,[1]
245,206,1,"[33, 41]"
927,40,1,[68]
107,273,0,"[28, 91, 91]"
88,188,0,[19]
129,355,1,[38]
907,93,1,"[31, 28]"
887,42,1,"[0, 83]"
341,465,0,"[0, 3, 14]"
4,379,1,"[29, 5, 0]"
327,107,1,"[61, 63, 4]"
410,328,1,"[48, 6]"
879,65,0,"[2, 75, 60, 78]"
306,365,1,"[40, 20, 31, 11]"
908,309,1,[6]
607,484,1,"[44, 94, 64]"
721,135,1,"[74, 44, 33, 82]"
225,494,0,"[96, 32, 7]"
971,389,1,[71]
348,24,1,"[90, 92]"
992,28,0,"[33, 44]"
321,62,1,"[64, 72, 51]"
559,491,1,"[93, 42]"
988,273,0,"[80, 69]"
181,229,0,"[87, 35, 96]"
618,20,1,[17]
711,3,0,"[4, 30, 15]"
386,421,0,"[8, 1]"
618,218,1,[83]
792,399,1,"[80, 57, 88]"
772,307,1,"[7, 51, 74]"
108,432,0,[76]
531,136,0,[68]
410,397,1,"[51, 77]"
971,432,1,"[85, 47]"
296,3,1,[23]
818,193,1,[92]
171,73,1,[49]
331,415,1,"[64, 70, 3]"
493,361,1,"[73, 98, 38, 62]"
195,118,1,"[15, 90]"
12,154,0,"[61, 9, 61, 32]"
195,209,0,"[41, 43, 45]"
490,440,0,"[80, 72]"
795,34,1,"[73, 99]"
881,137,0,"[30, 4, 17]"
182,318,0,"[49, 27]"
962,120,1,"[23, 68, 27]"
817,115,1,"[66, 17]"
656,13,0,"[48, 31, 95, 82]"
898,69,1,[96]
316,425,1,"[57, 10]"
694,333,1,"[96, 64, 16]"
30,257,1,"[79, 65]"
596,89,1,"[3, 31]"
678,47,1,"[28, 60, 59]"
796,260,1,[57]
793,228,1,"[52, 4, 60]"
96,447,0,[57]
381,180,0,[13]
778,10,1,"[78, 84, 53, 77]"
444,284,1,[15]
298,377,1,"[0, 39, 17]"
808,126,1,"[89, 60]"
737,134,0,"[20, 0, 26, 50]"
845,155,1,"[13, 91, 54]"
361,248,1,"[21, 20, 23]"
374,140,1,"[23, 25, 24]"
554,318,1,[28]
303,436,1,"[10, 23]"
421,176,1,"[11, 6, 39, 80]"
246,323,0,"[69, 75, 78]"
720,174,1,"[22, 70, 37, 30]"
237,481,1,[43]
534,74,1,"[75, 90, 67, 20]"
185,351,1,[48]
468,143,1,"[36, 20]"
754,455,1,"[22, 87, 9, 69]"
363,292,0,[28]
283,398,1,"[39, 20, 85]"
553,112,1,"[62, 45, 4]"
336,206,1,"[82, 79, 39]"
162,131,1,"[86, 3, 84]"
160,369,1,"[41, 25, 65, 7]"
474,110,1,[65]
601,370,1,"[19, 65]"
322,67,1,"[98, 54, 77, 84]"
12,382,1,"[78, 38, 49, 19]"
424,86,1,"[27, 42]"
73,275,1,"[27, 97]"
588,227,1,"[72, 22]"
858,460,1,"[34, 21, 4, 59]"
201,438,1,[28]
522,325,1,"[97, 67, 44]"
864,10,1,[8]
505,489,1,"[13, 68, 55]"
738,417,0,"[90, 10, 29]"
688,397,0,"[38, 97, 23]"
788,384,1,"[57, 29, 23, 66]"
39,355,1,[41]
60,435,1,"[61, 26, 28, 65]"
578,288,1,[60]
321,459,1,[56]
435,112,0,[54]
636,486,1,"[43, 27, 36, 22]"
676,24,0,[68]
408,291,1,"[91, 57, 78, 87]"
923,339,1,"[84, 68, 35, 91]"
386,326,0,"[58, 59, 86, 79]"
671,168,0,"[73, 92]"
569,438,0,"[26, 98, 23, 86]"
78,109,0,"[35, 13, 67]"
194,428,1,"[47, 31, 83, 16]"
285,190,1,[56]
527,490,1,"[31, 67, 87]"
524,355,1,"[1, 77, 41, 37]"
613,196,0,"[54, 33, 45]"
156,33,0,"[1, 35, 69]"
340,205,0,"[21, 68, 37, 53]"
125,312,1,"[74, 30]"
871,420,1,[92]
280,182,0,"[96, 85, 48]"
917,491,1,"[71, 56, 5]"
906,147,1,"[24, 97]"
622,427,0,[63]
846,268,1,"[30, 18, 64, 87]"
869,11,0,"[16, 33]"
658,70,1,"[35, 12, 58]"
728,256,1,[75]
910,396,1,[64]
674,219,1,"[5, 10, 79, 21]"
128,297,1,"[10, 36]"
314,409,1,"[56, 25]"
332,362,0,"[20, 56]"
150,259,0,"[14, 62]"
454,3,1,"[10, 72, 86]"
36,84,1,"[93, 91, 88, 85]"
685,156,1,[89]
420,151,0,"[28, 63]"
22,176,1,[95]
206,195,1,"[27, 83]"
639,426,1,"[65, 22, 38, 68]"
848,472,1,[85]
957,107,1,[74]
356,424,0,"[91, 35]"
440,134,0,[84]
729,276,1,[99]
96,395,1,"[88, 87, 93]"
929,352,1,"[41, 61, 98, 84]"
941,380,1,"[84, 7]"
164,155,1,[39]
148,277,1,"[30, 29]"
530,236,0,"[84, 35, 60]"
294,240,1,"[34, 59, 31]"
195,370,1,"[3, 90]"
663,13,1,"[26, 46, 5, 81]"
480,342,1,"[23, 70]"
877,35,1,"[43, 13, 12]"
123,47,1,"[42, 42]"
400,214,1,"[86, 27]"
699,412,0,[95]
965,405,1,"[49, 52, 59, 54]"
452,494,1,"[60, 25, 30]"
661,146,1,[11]
104,159,1,[4]
755,444,1,"[6, 15, 95]"
462,125,0,"[80, 20, 26, 78]"
743,110,1,"[71, 24, 10]"
991,37,1,"[56, 84, 53]"
718,277,1,"[9, 49, 72]"
710,14,1,"[0, 85, 69, 29]"
396,473,1,"[97, 76, 85]"
912,347,0,"[23, 84]"
337,232,1,"[86, 4, 6]"
599,316,0,"[12, 53, 62]"
142,124,1,"[5, 97, 78, 46]"
317,279,1,"[54, 48]"
711,479,1,[2]
558,111,1,"[34, 27]"
800,124,1,[41]
527,413,0,"[0, 99, 93, 22]"
556,431,1,[27]
401,30,1,[68]
681,115,0,"[53, 46, 55, 9]"
310,90,1,[13]
495,212,0,"[62, 27, 20, 75]"
556,38,1,"[61, 95, 50, 39]"
610,83,1,"[84, 80]"
773,27,1,[27]
109,217,1,"[1, 80]"
795,360,0,"[13, 13, 43]"
372,486,0,"[81, 39, 33, 64]"
855,372,1,"[17, 33]"
616,215,1,"[48, 79, 82]"
768,221,1,[54]
891,15,1,"[69, 23]"
206,443,1,[47]
847,259,1,"[38, 47, 69, 79]"
43,266,0,[28]
865,463,1,"[59, 25, 37, 61]"
245,120,0,"[13, 98]"
287,464,1,"[48, 42, 87]"
355,401,0,"[39, 24, 62, 3]"
785,128,1,"[15, 53, 10]"
476,211,1,"[6, 37, 23, 94]"
83,11,0,"[36, 34, 5, 32]"
110,176,0,"[95, 98, 80, 53]"
950,133,0,"[13, 18, 87, 10]"
190,325,1,"[44, 59, 87]"
983,320,0,"[57, 87, 77]"
800,14,1,"[10, 71, 43, 78]"
936,50,1,"[65, 87]"
909,410,1,[73]
251,72,0,"[16, 53, 9, 85]"
724,69,1,"[90, 19]"
291,391,1,[63]
645,383,1,[0]
201,16,1,[60]
797,439,1,"[0, 80, 45]"
326,334,1,[59]
511,357,1,"[43, 37, 1]"
409,56,1,"[11, 92]"
607,105,0,"[8, 7, 49]"
790,132,1,"[61, 22, 92, 58]"
962,484,1,"[11, 61]"
941,48,1,[75]
837,248,1,"[73, 77]"
508,273,1,"[46, 83, 40, 6]"
731,111,0,"[87, 73]"
601,420,1,"[44, 37, 35, 80]"
72,326,1,[57]
247,336,1,"[66, 64]"
641,349,0,"[1, 3]"
724,484,0,"[82, 83, 41, 48]"
940,38,1,[6]
855,357,1,[70]
608,240,1,"[20, 34, 87]"
587,318,1,"[75, 86, 35, 92]"
935,121,1,"[42, 7, 97]"
566,48,1,[77]
344,10,1,"[47, 45, 31, 6]"
971,233,0,"[11, 54]"
925,36,1,"[22, 74, 51, 12]"
54,413,0,"[70, 52, 62, 73]"
730,462,1,"[50, 57, 26]"
528,4,1,"[49, 23, 86]"
611,44,1,[43]
532,56,1,"[56, 96, 36, 51]"
558,42,1,[62]
963,255,1,"[93, 59, 94]"
193,228,1,[36]
895,114,1,[97]
58,237,0,"[20, 83]"
437,397,1,"[71, 95]"
111,174,1,"[93, 28, 68, 93]"
129,255,1,"[38, 26, 76, 9]"
849,466,0,"[94, 15, 35, 89]"
706,417,1,"[83, 33, 36, 71]"
925,277,1,"[58, 28, 30, 65]"
852,464,1,[2]
326,335,1,[68]
8,441,1,"[79, 72]"
29,69,1,[47]
112,326,1,[75]
947,230,1,"[41, 3, 81]"
673,67,1,"[41, 42]"
131,304,1,[96]
188,460,1,"[2, 58]"
675,484,1,"[80, 75]"
709,417,0,"[80, 34, 49]"
475,36,1,"[69, 98, 5]"
364,417,1,"[10, 42, 38, 12]"
204,159,1,[38]
212,149,1,"[33, 66]"
621,27,1,"[67, 64, 72, 6]"
276,475,0,"[2, 85, 79]"
73,72,1,"[68, 48, 57, 93]"
679,248,1,"[26, 21, 93, 70]"
772,101,0,"[93, 12]"
243,190,1,"[74, 4]"
787,96,0,"[78, 52]"
102,384,1,"[36, 30, 61]"
987,282,1,[80]
685,322,1,"[5, 80, 33]"
171,396,1,"[51, 29, 12]"
653,278,0,"[93, 52]"
909,17,0,"[5, 54, 30, 58]"
188,263,1,"[69, 97, 27]"
441,107,0,"[12, 51]"
86,68,1,"[73, 60]"
476,128,0,[44]
52,293,0,"[81, 85, 13]"
111,294,1,"[7, 11, 39, 96]"
949,96,1,"[61, 13, 48, 50]"
877,395,0,"[4, 82]"
854,1,1,"[0, 96, 48]"
43,409,0,[16]
211,298,1,[94]
968,180,1,"[66, 12, 36]"
200,408,1,"[77, 5]"
810,181,1,"[92, 62]"
858,235,1,[48]
752,440,1,[35]
627,319,1,"[78, 56, 49]"
26,337,0,"[58, 6, 46]"
919,8,1,"[88, 86, 74, 55]"
299,443,0,"[7, 35]"
77,429,1,"[38, 64]"
924,27,1,"[43, 76, 79, 45]"
137,308,0,[36]
20,146,1,"[12, 11]"
440,91,0,"[27, 21, 83]"
211,342,1,"[18, 74, 29]"
752,272,1,"[89, 14]"
551,322,0,"[28, 31]"
435,5,1,[29]
780,82,1,"[15, 35, 81, 47]"
207,387,1,"[27, 61, 82]"
991,219,0,"[55, 74, 16, 61]"
439,118,0,[36]
974,81,1,"[33, 96, 28, 67]"
779,464,0,"[59, 10, 89, 81]"
666,70,0,"[95, 59, 90, 79]"
42,115,0,"[33, 32]"
411,263,1,"[59, 25]"
523,306,1,"[24, 1]"
806,142,0,"[83, 2]"
610,422,1,"[0, 23, 49, 42]"
427,488,0,"[43, 32, 37, 51]"
275,207,1,"[16, 57, 47]"
448,111,1,"[47, 43, 32]"
902,303,0,"[86, 95, 82]"
942,112,0,"[91, 1, 9, 82]"
884,417,1,"[46, 7, 22, 47]"
742,43,1,[93]
369,347,0,"[62, 76, 36, 11]"
938,285,0,"[80, 64]"
220,128,1,"[14, 79]"
577,185,1,"[9, 41, 25, 48]"
867,229,0,[22]
232,389,1,"[16, 33, 56, 85]"
328,221,0,"[3, 70, 68]"
443,352,1,"[82, 67, 49]"
52,444,1,"[85, 66]"
886,117,1,"[67, 87, 58]"
943,70,1,"[62, 66]"
376,386,0,"[84, 25, 0]"
263,70,0,"[67, 77]"
267,110,1,"[11, 37]"
359,427,0,"[35, 15]"
317,132,1,[66]
324,56,0,"[98, 58, 78]"
921,477,1,"[15, 80]"
908,443,1,"[73, 10]"
666,89,1,"[90, 81, 93, 76]"
870,137,1,"[1, 19, 75, 92]"
878,131,0,"[71, 37]"
652,218,1,"[55, 83]"
939,176,1,"[98, 38, 30]"
563,171,1,"[22, 33, 95, 16]"
629,475,1,"[23, 34, 22]"
421,100,1,"[53, 86, 20, 18]"
46,480,1,"[49, 70, 23]"
821,129,1,"[7, 76]"
600,57,0,"[33, 76, 56]"
720,181,1,"[57, 95]"
889,246,1,"[20, 64, 65]"
269,144,0,[41]
601,51,0,"[25, 66, 87]"
381,368,0,"[7, 46]"
118,459,1,[71]
566,218,1,"[17, 75]"
953,104,0,"[1, 83, 2, 33]"
116,383,1,"[45, 61]"
630,55,1,"[56, 9]"
260,257,1,"[17, 32, 6, 44]"
75,346,1,"[28, 82, 37, 38]"
480,156,0,"[24, 16]"
305,53,1,[50]
7,442,0,[66]
366,329,1,"[81, 48, 89, 20]"
634,444,0,"[56, 40, 16]"
523,187,1,"[20, 67, 95]"
348,364,1,"[63, 43]"
438,150,1,"[27, 35, 36, 43]"
215,264,0,"[89, 54]"
429,250,0,"[87, 9, 37]"
791,433,1,[71]
498,298,1,"[43, 34]"
540,411,0,"[20, 56, 90, 22]"
747,423,0,"[89, 70, 32, 16]"
367,211,1,"[71, 41, 16]"
313,25,0,"[47, 81, 99, 56]"
538,294,1,"[60, 43, 22]"
921,341,1,"[86, 52, 32, 55]"
54,152,1,"[22, 62, 6, 1]"
541,24,0,[3]
467,252,1,"[48, 28, 81, 54]"
865,60,1,[94]
164,467,0,"[23, 78]"
782,434,1,"[11, 63, 45, 13]"
334,367,0,"[36, 76, 61]"
547,66,0,"[79, 75, 13]"
798,398,0,"[94, 38]"
348,53,1,[75]
273,416,1,"[80, 52]"
963,106,0,"[10, 32, 40]"
720,96,1,"[45, 3, 95, 94]"
750,476,1,"[80, 26, 7]"
414,176,0,[96]
500,39,1,"[4, 61, 31]"
93,168,0,[57]
685,42,1,"[26, 25, 39, 28]"
79,367,1,[81]
622,104,1,"[20, 79, 66]"
217,333,1,"[9, 61, 95, 7]"
947,204,1,"[3, 28, 11, 99]"
358,8,0,"[50, 18, 30]"
618,463,1,"[25, 5, 28, 16]"
507,282,1,"[19, 41, 46]"
559,396,0,"[69, 95]"
181,43,1,"[73, 36]"
576,435,1,"[18, 40, 15]"
246,110,0,[83]
244,475,1,"[56, 99, 63, 4]"
506,210,0,"[71, 12]"
422,237,0,[73]
320,356,0,"[18, 30, 99, 92]"
87,319,0,[22]
217,49,1,"[10, 65, 95, 4]"
490,115,0,[94]
519,155,0,[85]
278,137,1,"[34, 82, 28, 22]"
849,167,1,"[79, 94, 15]"
722,321,0,"[2, 22]"
169,199,1,[8]
330,474,0,"[87, 32, 77]"
650,71,1,"[23, 49, 51, 70]"
441,7,1,"[43, 88]"
391,200,1,"[55, 65]"
496,336,1,[51]
381,67,1,[86]
306,493,1,"[81, 63, 7]"
742,138,1,"[42, 7]"
987,242,0,[12]
820,455,1,[28]
673,213,0,"[36, 0]"
513,181,1,"[68, 47, 54, 65]"
748,254,1,"[62, 21, 93]"
949,101,1,"[28, 2, 44]"
188,351,1,[2]
930,87,1,"[67, 13]"
516,185,1,[86]
913,91,1,[64]
644,248,1,[14]
427,214,1,"[53, 1, 81, 63]"
502,359,0,"[85, 27, 93]"
730,249,1,[66]
260,126,0,"[52, 25, 3]"
513,411,1,"[91, 71, 53, 15]"
71,438,1,"[86, 1, 72]"
478,369,1,"[44, 53, 58]"
178,4,1,"[21, 33, 72]"
457,88,0,[55]
189,151,1,"[98, 25]"
291,176,1,"[44, 90, 75]"
520,211,1,[20]
765,426,1,"[85, 89, 38]"
920,259,0,[41]
979,91,1,[86]
292,259,1,"[93, 16, 90]"
946,412,1,"[62, 6, 54, 3]"
756,191,1,[30]
635,81,1,"[94, 55]"
811,415,1,"[81, 83, 39, 46]"
283,138,1,"[22, 50]"
544,433,0,"[8, 60]"
846,470,1,"[20, 8, 24, 35]"
377,350,1,"[42, 77, 80]"
658,126,1,"[63, 44, 55, 47]"
156,369,1,"[13, 14, 38, 24]"
508,405,0,"[58, 74, 28]"
413,356,1,"[38, 21, 40]"
528,309,0,"[18, 12, 90, 18]"
355,343,1,"[65, 64, 2, 23]"
559,230,1,"[37, 1, 55, 79]"
763,460,1,[36]
187,345,1,"[3, 77, 80, 43]"
31,310,1,[80]
260,441,1,"[46, 92, 25, 80]"
421,20,1,"[91, 8, 95, 97]"
529,369,0,"[47, 30, 54, 90]"
551,49,0,[0]
304,490,1,"[90, 95]"
942,135,1,"[10, 98, 1]"
986,29,1,"[0, 69]"
944,48,0,"[65, 1, 68]"
39,477,1,[18]
489,269,1,"[46, 0, 98]"
644,3,1,[17]
542,258,1,[31]
670,16,0,"[71, 10, 19, 7]"
278,94,0,"[84, 37, 5, 1]"
203,358,1,"[72, 54]"
66,134,1,"[65, 99, 71]"
108,301,1,[25]
268,327,1,"[47, 93]"
222,133,1,"[7, 66]"
804,312,1,"[88, 68, 75]"
530,455,0,"[29, 26, 42]"
90,482,0,[19]
693,383,1,"[20, 2, 40, 63]"
255,32,1,"[67, 87, 70, 23]"
455,305,1,"[74, 1, 43, 40]"
253,269,0,"[6, 37]"
257,414,0,"[44, 8]"
383,25,1,[27]
442,469,0,"[18, 67, 3]"
858,316,0,[91]
599,59,1,[10]
90,213,1,[1]
749,156,1,"[11, 36]"
390,496,1,"[87, 51, 72, 89]"
582,314,1,"[3, 48, 51, 33]"
44,276,1,"[12, 62]"
712,418,1,"[39, 37, 54]"
664,389,0,"[65, 65, 42, 71]"
598,210,1,"[81, 28]"
19,444,1,"[55, 5, 8]"
101,487,1,"[45, 88]"
914,427,1,"[30, 20]"
607,57,1,"[51, 18]"
766,185,1,"[45, 75]"
357,459,1,"[65, 78, 37]"
542,54,0,"[71, 45]"
761,209,0,"[42, 29, 72]"
938,368,0,"[29, 82, 28]"
33,429,1,"[91, 71]"
970,342,1,[73]
229,293,1,"[34, 41]"
524,340,0,"[25, 30, 86, 1]"
630,304,1,"[38, 96, 87]"
862,252,0,"[72, 43, 42, 66]"
155,374,1,"[86, 87, 96, 93]"
423,438,0,"[65, 39]"
905,304,0,"[74, 62]"
246,112,1,"[75, 18, 19]"
405,366,0,"[72, 42, 57]"
844,6,1,"[53, 81]"
759,418,0,"[99, 26, 12, 46]"
541,191,0,"[22, 58, 76, 6]"
161,334,0,"[65, 2]"
747,432,1,"[38, 86]"
702,279,1,"[6, 67, 54, 7]"
117,382,0,"[18, 11, 56, 9]"
271,340,0,"[90, 20]"
770,13,1,"[3, 18, 28, 70]"
692,303,1,"[96, 71, 10, 32]"
487,44,1,[32]
885,105,0,"[25, 35, 10, 29]"
172,160,0,[96]
950,154,1,"[92, 24]"
274,242,1,"[67, 56, 33, 85]"
259,181,1,[53]
135,14,1,"[99, 5, 58]"
683,180,0,"[16, 25]"
722,377,1,"[8, 1, 19, 90]"
748,292,1,"[90, 87]"
422,264,0,"[54, 47, 57]"
421,168,1,[41]
186,214,1,"[20, 5]"
929,150,0,"[22, 35]"
364,16,1,"[2, 89]"
955,91,0,"[29, 81]"
607,120,1,[41]
378,444,0,[87]
523,253,1,"[48, 47, 88, 50]"
580,60,1,"[45, 26, 94, 50]"
891,266,1,"[19, 79, 94]"
722,409,0,"[17, 7, 26]"
196,31,0,"[17, 64]"
881,21,1,"[30, 19, 69, 44]"
98,219,1,[18]
605,81,1,"[26, 55, 15]"
984,289,1,"[97, 6]"
22,31,0,"[30, 85, 83, 78]"
450,498,1,[0]
172,234,0,[79]
383,474,0,[84]
134,405,1,"[98, 23, 61]"
426,36,0,"[50, 65, 56, 54]"
25,449,1,[88]
503,132,1,"[12, 28, 95]"
185,324,0,"[72, 0]"
85,346,1,"[73, 98, 5, 47]"
567,132,1,"[75, 66, 54, 17]"
763,497,0,[98]
144,9,1,"[36, 18, 88, 55]"
863,30,1,"[17, 29]"
910,115,0,"[41, 52, 97, 73]"
679,301,1,"[49, 3]"
412,4,0,"[66, 55, 48]"
224,325,1,"[21, 11, 48, 12]"
220,237,1,[32]
179,23,0,"[63, 82, 16]"
631,16,1,"[33, 67, 38]"
433,22,0,"[96, 0, 4, 95]"
265,485,0,"[62, 0, 34, 85]"
954,72,0,[16]
429,304,1,"[98, 59]"
662,446,1,[3]
416,481,0,[44]
453,444,1,"[68, 13, 50, 89]"
727,230,1,"[45, 85, 26]"
197,107,1,[35]
554,208,1,"[31, 72, 65, 41]"
53,389,1,"[56, 63]"
480,208,0,"[88, 73]"
443,263,1,[88]
330,51,1,"[53, 52, 28, 36]"
251,65,0,[13]
807,265,1,[26]
890,338,0,[43]
783,301,1,"[66, 0, 23]"
967,378,0,"[61, 77, 56, 19]"
925,175,1,"[13, 77]"
123,451,0,[52]
879,152,1,"[61, 60, 18]"
387,476,1,"[41, 43, 86, 97]"
339,266,1,[67]
778,329,0,"[80, 89, 77, 45]"
348,461,1,"[31, 99, 83]"
29,304,0,"[18, 38, 87, 13]"
975,163,1,[41]
35,438,1,"[10, 74]"
518,343,1,"[23, 21, 48]"
396,367,0,"[54, 84, 69]"
623,465,0,"[72, 34]"
294,238,0,"[35, 88, 14, 44]"
589,199,0,"[61, 91]"
349,16,1,"[77, 12]"
147,309,0,[30]
67,296,1,[82]
904,356,0,"[12, 40, 16, 31]"
520,276,1,[8]
122,472,0,"[33, 0, 39]"
340,239,1,"[53, 31, 97]"
175,69,1,"[49, 58, 91]"
900,301,1,[61]
691,6,1,"[10, 22]"
597,220,1,"[25, 62, 45]"
451,254,0,[89]
557,453,0,"[50, 42]"
136,433,1,"[41, 12]"
855,295,1,"[24, 1, 13]"
16,358,1,[39]
333,386,0,"[24, 90, 47]"
195,107,1,"[87, 48, 32]"
496,295,1,"[44, 30, 62]"
9,118,1,"[37, 78, 39, 57]"
828,405,1,[10]
334,168,1,"[96, 56, 95]"
333,485,1,[38]
327,251,1,[28]
15,82,1,"[97, 71]"
839,54,1,"[10, 12, 68, 82]"
614,240,1,[2]
226,366,1,"[32, 93]"
425,12,1,"[61, 4]"
790,209,1,"[8, 57, 23]"
408,165,0,"[75, 60, 47]"
113,366,1,[90]
997,294,0,"[61, 52]"
428,399,1,[37]
1,7,1,"[98, 95]"
266,78,1,"[99, 96, 42]"
491,434,1,[68]
208,65,1,"[83, 62, 22, 67]"
622,102,0,"[93, 47]"
712,451,0,"[45, 28, 33]"
952,357,1,"[19, 87]"
369,300,1,"[12, 86]"
985,287,1,"[85, 44]"
306,171,1,"[77, 88, 81, 83]"
12,77,0,"[91, 7, 4]"
345,48,1,[19]
465,255,0,[43]
700,82,1,"[57, 19, 88, 70]"
666,383,1,[99]
494,209,1,"[73, 39, 15]"
368,209,1,"[9, 50, 47, 94]"
846,445,1,"[19, 31, 65, 59]"
937,459,1,"[19, 22, 76]"
420,84,1,"[16, 9, 37]"
889,10,1,"[82, 31]"
791,29,1,"[53, 96, 56, 88]"
171,304,1,[13]
134,482,0,[43]
965,465,0,"[37, 35]"
427,446,1,"[38, 38, 12, 65]"
25,116,1,"[14, 57]"
530,490,1,"[58, 65, 51, 88]"
190,269,0,[97]
141,428,1,"[4, 42, 7, 77]"
555,47,1,[93]
846,359,1,"[67, 34, 70]"
796,448,0,"[31, 96]"
658,91,1,"[23, 49]"
315,53,1,"[58, 64]"
444,218,1,[37]
319,348,1,"[20, 22]"
441,77,0,"[68, 29]"
92,204,1,"[81, 69, 68, 41]"
179,44,0,"[58, 12]"
56,156,1,"[83, 20, 67]"
155,2,1,[81]
672,357,0,[76]
111,313,1,"[60, 98, 37]"
137,57,1,"[26, 57, 89, 75]"
232,290,1,"[42, 19]"
992,471,0,"[54, 73, 71]"
468,58,1,"[45, 99, 94, 78]"
732,254,0,"[17, 14]"
481,180,1,"[87, 98, 65]"
68,493,0,[56]
814,157,1,[98]
249,35,1,"[15, 99]"
994,75,1,"[15, 71]"
323,432,0,"[0, 81]"
922,289,0,"[25, 43]"
904,371,1,[20]
518,75,1,"[91, 53, 89]"
976,329,1,"[49, 43, 84, 3]"
792,78,1,"[41, 40, 35]"
432,255,1,"[96, 4, 56, 66]"
487,265,1,"[44, 95, 21]"
